City,Neighborhood,Real Cases,Number of predictions,Lags,Days to predict,RMSE,Accuracy
Buga,SAN ANTONIO,14,6,800,300,0.27080128015453203,0.937
Buga,SAN ANTONIO,14,7,800,350,0.2563479777846623,0.943
Buga,SAN ANTONIO,14,7,800,400,0.23979157616563598,0.95
Buga,SAN ANTONIO,14,8,800,450,0.23094010767585033,0.953
Buga,SAN ANTONIO,14,8,800,500,0.21908902300206645,0.958
Buga,SAN ANTONIO,14,8,800,550,0.2,0.965
Buga,SAN ANTONIO,14,8,800,600,0.2,0.965
Buga,SAN ANTONIO,14,8,800,650,0.19215378456610457,0.968
Buga,SAN ANTONIO,17,8,800,700,0.1889822365046136,0.969
Buga,SAN ANTONIO,17,8,800,750,0.18973665961010275,0.968
Buga,SAN ANTONIO,18,8,800,800,0.18708286933869708,0.969
Buga,SAN ANTONIO,18,8,800,850,0.18149704259460603,0.971
Buga,SAN ANTONIO,18,8,800,900,0.17638342073763938,0.972
Buga,SAN ANTONIO,19,8,800,950,0.1747178176073456,0.973
Buga,SAN ANTONIO,19,8,800,1000,0.17029386365926402,0.974
Buga,SAN ANTONIO,20,8,800,1050,0.16329931618554522,0.976
Buga,SAN ANTONIO,10,4,850,100,0.4,0.87
Buga,SAN ANTONIO,11,6,850,150,0.2943920288775949,0.913
Buga,SAN ANTONIO,13,6,850,200,0.324037034920393,0.91
Buga,SAN ANTONIO,14,7,850,250,0.28982753492378877,0.928
Buga,SAN ANTONIO,14,10,850,300,0.2943920288775949,0.923
Buga,SAN ANTONIO,14,11,850,350,0.27774602993176545,0.931
Buga,SAN ANTONIO,14,12,850,400,0.2645751311064591,0.938
Buga,SAN ANTONIO,14,16,850,450,0.26666666666666666,0.936
Buga,SAN ANTONIO,14,16,850,500,0.2449489742783178,0.946
Buga,SAN ANTONIO,14,16,850,550,0.2256304299271065,0.955
Buga,SAN ANTONIO,14,16,850,600,0.23094010767585033,0.952
Buga,SAN ANTONIO,14,16,850,650,0.22188007849009164,0.955
Buga,SAN ANTONIO,17,16,850,700,0.21712405933672377,0.957
Buga,SAN ANTONIO,17,16,850,750,0.21602468994692867,0.957
Buga,SAN ANTONIO,18,16,850,800,0.21213203435596426,0.959
Buga,SAN ANTONIO,18,16,850,850,0.2057983021710106,0.961
Buga,SAN ANTONIO,18,16,850,900,0.2,0.963
Buga,SAN ANTONIO,19,16,850,950,0.19735087641318605,0.964
Buga,SAN ANTONIO,19,16,850,1000,0.19235384061671346,0.966
Buga,SAN ANTONIO,20,16,850,1050,0.1851640199545103,0.969
Buga,SAN ANTONIO,10,3,900,100,0.3872983346207417,0.88
Buga,SAN ANTONIO,11,4,900,150,0.33665016461206926,0.907
Buga,SAN ANTONIO,13,5,900,200,0.31622776601683794,0.915
Buga,SAN ANTONIO,14,6,900,250,0.2683281572999748,0.94
Buga,SAN ANTONIO,14,8,900,300,0.282842712474619,0.93
Buga,SAN ANTONIO,14,10,900,350,0.27255405754769874,0.934
Buga,SAN ANTONIO,14,11,900,400,0.2598076211353316,0.94
Buga,SAN ANTONIO,14,16,900,450,0.26666666666666666,0.936
Buga,SAN ANTONIO,14,19,900,500,0.24899799195977465,0.944
Buga,SAN ANTONIO,14,20,900,550,0.2412090756622109,0.947
Buga,SAN ANTONIO,14,20,900,600,0.2449489742783178,0.945
Buga,SAN ANTONIO,14,20,900,650,0.23533936216582085,0.949
Buga,SAN ANTONIO,17,20,900,700,0.23603873774083295,0.949
Buga,SAN ANTONIO,17,20,900,750,0.22803508501982758,0.952
Buga,SAN ANTONIO,18,20,900,800,0.22360679774997896,0.954
Buga,SAN ANTONIO,18,20,900,850,0.21693045781865616,0.956
Buga,SAN ANTONIO,18,20,900,900,0.21081851067789195,0.959
Buga,SAN ANTONIO,19,20,900,950,0.20774478269463736,0.96
Buga,SAN ANTONIO,19,20,900,1000,0.2024845673131659,0.962
Buga,SAN ANTONIO,20,20,900,1050,0.19518001458970666,0.965
Buga,SAN ANTONIO,10,2,950,100,0.37416573867739417,0.89
Buga,SAN ANTONIO,11,6,950,150,0.31622776601683794,0.9
Buga,SAN ANTONIO,13,8,950,200,0.3082207001484488,0.905
Buga,SAN ANTONIO,14,11,950,250,0.30331501776206204,0.92
Buga,SAN ANTONIO,14,15,950,300,0.32145502536643183,0.907
Buga,SAN ANTONIO,14,18,950,350,0.31167748898959186,0.911
Buga,SAN ANTONIO,14,19,950,400,0.2958039891549808,0.92
Buga,SAN ANTONIO,14,33,950,450,0.3231786571610886,0.902
Buga,SAN ANTONIO,14,36,950,500,0.30331501776206204,0.914
Buga,SAN ANTONIO,14,38,950,550,0.30151134457776363,0.915
Buga,SAN ANTONIO,14,39,950,600,0.30276503540974914,0.913
Buga,SAN ANTONIO,14,39,950,650,0.2908872369413698,0.92
Buga,SAN ANTONIO,17,39,950,700,0.28784916685156975,0.921
Buga,SAN ANTONIO,17,39,950,750,0.2780887148615228,0.927
Buga,SAN ANTONIO,18,39,950,800,0.27156951228000537,0.93
Buga,SAN ANTONIO,18,39,950,850,0.26346112560657287,0.934
Buga,SAN ANTONIO,18,39,950,900,0.2516611478423583,0.94
Buga,SAN ANTONIO,19,39,950,950,0.2513123449750173,0.94
Buga,SAN ANTONIO,19,39,950,1000,0.2449489742783178,0.943
Buga,SAN ANTONIO,20,39,950,1050,0.2370453040886408,0.947
Buga,SAN ANTONIO,10,4,1000,100,0.4,0.87
Buga,SAN ANTONIO,11,6,1000,150,0.3559026084010437,0.893
Buga,SAN ANTONIO,13,9,1000,200,0.31622776601683794,0.9
Buga,SAN ANTONIO,14,13,1000,250,0.31622776601683794,0.912
Buga,SAN ANTONIO,14,18,1000,300,0.33665016461206926,0.897
Buga,SAN ANTONIO,14,19,1000,350,0.31622776601683794,0.909
Buga,SAN ANTONIO,14,21,1000,400,0.30413812651491096,0.915
Buga,SAN ANTONIO,14,37,1000,450,0.3231786571610886,0.902
Buga,SAN ANTONIO,14,45,1000,500,0.3255764119219941,0.894
Buga,SAN ANTONIO,14,52,1000,550,0.33574882386580707,0.887
Buga,SAN ANTONIO,14,55,1000,600,0.3391164991562634,0.89
Buga,SAN ANTONIO,14,56,1000,650,0.3281650616569468,0.897
Buga,SAN ANTONIO,17,56,1000,700,0.32732683535398854,0.897
Buga,SAN ANTONIO,17,56,1000,750,0.31622776601683794,0.904
Buga,SAN ANTONIO,18,56,1000,800,0.3082207001484488,0.909
Buga,SAN ANTONIO,18,56,1000,850,0.29505732244669297,0.916
Buga,SAN ANTONIO,18,56,1000,900,0.28674417556808757,0.921
Buga,SAN ANTONIO,19,56,1000,950,0.2846974386589162,0.922
Buga,SAN ANTONIO,19,56,1000,1000,0.27748873851023215,0.926
Buga,SAN ANTONIO,20,56,1000,1050,0.2690370836538197,0.93
Buga,SAN ANTONIO,10,5,1050,100,0.41231056256176607,0.86
Buga,SAN ANTONIO,11,14,1050,150,0.408248290463863,0.853
Buga,SAN ANTONIO,13,20,1050,200,0.39370039370059057,0.845
Buga,SAN ANTONIO,14,24,1050,250,0.3794733192202055,0.868
Buga,SAN ANTONIO,14,30,1050,300,0.39157800414902433,0.857
Buga,SAN ANTONIO,14,33,1050,350,0.35856858280031806,0.88
Buga,SAN ANTONIO,14,38,1050,400,0.3674234614174767,0.873
Buga,SAN ANTONIO,14,56,1050,450,0.38297084310253526,0.86
Buga,SAN ANTONIO,14,63,1050,500,0.37682887362833545,0.858
Buga,SAN ANTONIO,14,78,1050,550,0.3861229196653691,0.851
Buga,SAN ANTONIO,14,84,1050,600,0.4,0.845
Buga,SAN ANTONIO,14,86,1050,650,0.3882901373576604,0.854
Buga,SAN ANTONIO,17,90,1050,700,0.39096949095440026,0.851
Buga,SAN ANTONIO,17,90,1050,750,0.3777124126457412,0.861
Buga,SAN ANTONIO,18,93,1050,800,0.37583240945932267,0.863
Buga,SAN ANTONIO,18,93,1050,850,0.36136994243312165,0.873
Buga,SAN ANTONIO,18,93,1050,900,0.3511884584284246,0.88
Buga,SAN ANTONIO,19,93,1050,950,0.34335803011158084,0.885
Buga,SAN ANTONIO,19,93,1050,1000,0.33763886032268264,0.889
Buga,SAN ANTONIO,20,93,1050,1050,0.3280534218980921,0.895
Buga,EL CARMELO,13,0,600,100,0.3872983346207417,0.88
Buga,EL CARMELO,13,0,600,150,0.31622776601683794,0.92
Buga,EL CARMELO,14,0,600,200,0.282842712474619,0.935
Buga,EL CARMELO,14,0,600,250,0.25298221281347033,0.948
Buga,EL CARMELO,14,0,600,300,0.23094010767585033,0.957
Buga,EL CARMELO,14,0,600,350,0.2138089935299395,0.963
Buga,EL CARMELO,14,0,600,400,0.2,0.968
Buga,EL CARMELO,14,0,600,450,0.18856180831641267,0.971
Buga,EL CARMELO,14,0,600,500,0.17888543819998318,0.974
Buga,EL CARMELO,14,0,600,550,0.17056057308448835,0.976
Buga,EL CARMELO,14,0,600,600,0.16329931618554522,0.978
Buga,EL CARMELO,14,0,600,650,0.15689290811054724,0.98
Buga,EL CARMELO,14,0,600,700,0.15118578920369088,0.981
Buga,EL CARMELO,16,0,600,750,0.15491933384829668,0.98
Buga,EL CARMELO,16,0,600,800,0.15,0.981
Buga,EL CARMELO,16,0,600,850,0.1455213750217998,0.982
Buga,EL CARMELO,17,0,600,900,0.1452966314513558,0.982
Buga,EL CARMELO,17,0,600,950,0.1414213562373095,0.983
Buga,EL CARMELO,18,0,600,1000,0.1414213562373095,0.983
Buga,EL CARMELO,18,0,600,1050,0.13801311186847084,0.984
Buga,EL CARMELO,13,0,650,100,0.3872983346207417,0.88
Buga,EL CARMELO,13,0,650,150,0.31622776601683794,0.92
Buga,EL CARMELO,14,0,650,200,0.282842712474619,0.935
Buga,EL CARMELO,14,0,650,250,0.25298221281347033,0.948
Buga,EL CARMELO,14,0,650,300,0.23094010767585033,0.957
Buga,EL CARMELO,14,0,650,350,0.2138089935299395,0.963
Buga,EL CARMELO,14,0,650,400,0.2,0.968
Buga,EL CARMELO,14,0,650,450,0.18856180831641267,0.971
Buga,EL CARMELO,14,0,650,500,0.17888543819998318,0.974
Buga,EL CARMELO,14,0,650,550,0.17056057308448835,0.976
Buga,EL CARMELO,14,0,650,600,0.16329931618554522,0.978
Buga,EL CARMELO,14,0,650,650,0.15689290811054724,0.98
Buga,EL CARMELO,14,0,650,700,0.15118578920369088,0.981
Buga,EL CARMELO,16,0,650,750,0.15491933384829668,0.98
Buga,EL CARMELO,16,0,650,800,0.15,0.981
Buga,EL CARMELO,16,0,650,850,0.1455213750217998,0.982
Buga,EL CARMELO,17,0,650,900,0.1452966314513558,0.982
Buga,EL CARMELO,17,0,650,950,0.1414213562373095,0.983
Buga,EL CARMELO,18,0,650,1000,0.1414213562373095,0.983
Buga,EL CARMELO,18,0,650,1050,0.13801311186847084,0.984
Buga,EL CARMELO,13,0,700,100,0.3872983346207417,0.88
Buga,EL CARMELO,13,0,700,150,0.31622776601683794,0.92
Buga,EL CARMELO,14,0,700,200,0.282842712474619,0.935
Buga,EL CARMELO,14,0,700,250,0.25298221281347033,0.948
Buga,EL CARMELO,14,0,700,300,0.23094010767585033,0.957
Buga,EL CARMELO,14,0,700,350,0.2138089935299395,0.963
Buga,EL CARMELO,14,0,700,400,0.2,0.968
Buga,EL CARMELO,14,0,700,450,0.18856180831641267,0.971
Buga,EL CARMELO,14,0,700,500,0.17888543819998318,0.974
Buga,EL CARMELO,14,0,700,550,0.17056057308448835,0.976
Buga,EL CARMELO,14,0,700,600,0.16329931618554522,0.978
Buga,EL CARMELO,14,0,700,650,0.15689290811054724,0.98
Buga,EL CARMELO,14,0,700,700,0.15118578920369088,0.981
Buga,EL CARMELO,16,0,700,750,0.15491933384829668,0.98
Buga,EL CARMELO,16,0,700,800,0.15,0.981
Buga,EL CARMELO,16,0,700,850,0.1455213750217998,0.982
Buga,EL CARMELO,17,0,700,900,0.1452966314513558,0.982
Buga,EL CARMELO,17,0,700,950,0.1414213562373095,0.983
Buga,EL CARMELO,18,0,700,1000,0.1414213562373095,0.983
Buga,EL CARMELO,18,0,700,1050,0.13801311186847084,0.984
Buga,EL CARMELO,13,1,750,100,0.4,0.87
Buga,EL CARMELO,13,1,750,150,0.32659863237109044,0.913
Buga,EL CARMELO,14,1,750,200,0.29154759474226505,0.93
Buga,EL CARMELO,14,1,750,250,0.260768096208106,0.944
Buga,EL CARMELO,14,1,750,300,0.23804761428476165,0.953
Buga,EL CARMELO,14,1,750,350,0.2203892660077359,0.96
Buga,EL CARMELO,14,1,750,400,0.20615528128088303,0.965
Buga,EL CARMELO,14,1,750,450,0.19436506316151,0.969
Buga,EL CARMELO,14,1,750,500,0.18439088914585774,0.972
Buga,EL CARMELO,14,1,750,550,0.17580981459830652,0.975
Buga,EL CARMELO,14,1,750,600,0.16832508230603463,0.977
Buga,EL CARMELO,14,1,750,650,0.161721508012528,0.978
Buga,EL CARMELO,14,1,750,700,0.15583874449479593,0.98
Buga,EL CARMELO,16,1,750,750,0.1591644851508443,0.979
Buga,EL CARMELO,16,1,750,800,0.1541103500742244,0.98
Buga,EL CARMELO,16,1,750,850,0.1495090003192804,0.981
Buga,EL CARMELO,17,1,750,900,0.14907119849998599,0.981
Buga,EL CARMELO,17,1,750,950,0.14509525002200233,0.982
Buga,EL CARMELO,18,1,750,1000,0.14491376746189438,0.982
Buga,EL CARMELO,18,1,750,1050,0.1414213562373095,0.983
Buga,EL CARMELO,13,2,800,100,0.41231056256176607,0.86
Buga,EL CARMELO,13,2,800,150,0.33665016461206926,0.907
Buga,EL CARMELO,14,2,800,200,0.3,0.925
Buga,EL CARMELO,14,2,800,250,0.2683281572999748,0.94
Buga,EL CARMELO,14,2,800,300,0.2449489742783178,0.95
Buga,EL CARMELO,14,2,800,350,0.22677868380553634,0.957
Buga,EL CARMELO,14,2,800,400,0.21213203435596426,0.963
Buga,EL CARMELO,14,2,800,450,0.2,0.967
Buga,EL CARMELO,14,2,800,500,0.18973665961010275,0.97
Buga,EL CARMELO,14,2,800,550,0.18090680674665818,0.973
Buga,EL CARMELO,14,2,800,600,0.17320508075688773,0.975
Buga,EL CARMELO,14,2,800,650,0.16641005886756874,0.977
Buga,EL CARMELO,14,2,800,700,0.16035674514745463,0.979
Buga,EL CARMELO,16,2,800,750,0.16329931618554522,0.977
Buga,EL CARMELO,16,2,800,800,0.15811388300841897,0.979
Buga,EL CARMELO,16,2,800,850,0.1533929977694741,0.98
Buga,EL CARMELO,17,2,800,900,0.15275252316519466,0.98
Buga,EL CARMELO,17,2,800,950,0.14867838833500563,0.981
Buga,EL CARMELO,18,2,800,1000,0.14832396974191325,0.981
Buga,EL CARMELO,18,2,800,1050,0.14474937289114917,0.982
Buga,EL CARMELO,13,2,850,100,0.41231056256176607,0.86
Buga,EL CARMELO,13,2,850,150,0.33665016461206926,0.907
Buga,EL CARMELO,14,2,850,200,0.3,0.925
Buga,EL CARMELO,14,2,850,250,0.2683281572999748,0.94
Buga,EL CARMELO,14,2,850,300,0.2449489742783178,0.95
Buga,EL CARMELO,14,2,850,350,0.22677868380553634,0.957
Buga,EL CARMELO,14,2,850,400,0.21213203435596426,0.963
Buga,EL CARMELO,14,2,850,450,0.2,0.967
Buga,EL CARMELO,14,2,850,500,0.18973665961010275,0.97
Buga,EL CARMELO,14,2,850,550,0.18090680674665818,0.973
Buga,EL CARMELO,14,2,850,600,0.17320508075688773,0.975
Buga,EL CARMELO,14,2,850,650,0.16641005886756874,0.977
Buga,EL CARMELO,14,2,850,700,0.16035674514745463,0.979
Buga,EL CARMELO,16,2,850,750,0.16329931618554522,0.977
Buga,EL CARMELO,16,2,850,800,0.15811388300841897,0.979
Buga,EL CARMELO,16,2,850,850,0.1533929977694741,0.98
Buga,EL CARMELO,17,2,850,900,0.15275252316519466,0.98
Buga,EL CARMELO,17,2,850,950,0.14867838833500563,0.981
Buga,EL CARMELO,18,2,850,1000,0.14832396974191325,0.981
Buga,EL CARMELO,18,2,850,1050,0.14474937289114917,0.982
Buga,EL CARMELO,13,4,900,100,0.43588989435406733,0.84
Buga,EL CARMELO,13,4,900,150,0.33665016461206926,0.907
Buga,EL CARMELO,14,5,900,200,0.324037034920393,0.91
Buga,EL CARMELO,14,5,900,250,0.28982753492378877,0.928
Buga,EL CARMELO,14,5,900,300,0.2645751311064591,0.94
Buga,EL CARMELO,14,5,900,350,0.2449489742783178,0.949
Buga,EL CARMELO,14,5,900,400,0.229128784747792,0.955
Buga,EL CARMELO,14,5,900,450,0.21602468994692867,0.96
Buga,EL CARMELO,14,5,900,500,0.20493901531919198,0.964
Buga,EL CARMELO,14,6,900,550,0.2,0.965
Buga,EL CARMELO,14,6,900,600,0.19148542155126763,0.968
Buga,EL CARMELO,14,6,900,650,0.18397324220155997,0.971
Buga,EL CARMELO,14,6,900,700,0.17728105208558367,0.973
Buga,EL CARMELO,16,6,900,750,0.17888543819998318,0.972
Buga,EL CARMELO,16,6,900,800,0.17320508075688773,0.974
Buga,EL CARMELO,16,6,900,850,0.16803361008336118,0.975
Buga,EL CARMELO,17,6,900,900,0.16666666666666666,0.976
Buga,EL CARMELO,17,6,900,950,0.16222142113076254,0.977
Buga,EL CARMELO,18,6,900,1000,0.161245154965971,0.977
Buga,EL CARMELO,18,6,900,1050,0.15735915849388862,0.978
Buga,EL CARMELO,13,7,950,100,0.469041575982343,0.81
Buga,EL CARMELO,13,7,950,150,0.38297084310253526,0.873
Buga,EL CARMELO,14,8,950,200,0.34641016151377546,0.895
Buga,EL CARMELO,14,10,950,250,0.322490309931942,0.908
Buga,EL CARMELO,14,10,950,300,0.282842712474619,0.93
Buga,EL CARMELO,14,11,950,350,0.27774602993176545,0.931
Buga,EL CARMELO,14,11,950,400,0.23979157616563598,0.943
Buga,EL CARMELO,14,11,950,450,0.2449489742783178,0.947
Buga,EL CARMELO,14,11,950,500,0.232379000772445,0.952
Buga,EL CARMELO,14,13,950,550,0.2296241989148198,0.953
Buga,EL CARMELO,14,13,950,600,0.21984843263788198,0.957
Buga,EL CARMELO,14,13,950,650,0.21122354181147662,0.96
Buga,EL CARMELO,14,13,950,700,0.20354009783964294,0.963
Buga,EL CARMELO,16,13,950,750,0.2033060090930254,0.963
Buga,EL CARMELO,16,13,950,800,0.19685019685029528,0.965
Buga,EL CARMELO,16,13,950,850,0.1909727421264462,0.967
Buga,EL CARMELO,17,13,950,900,0.18856180831641267,0.968
Buga,EL CARMELO,17,13,950,950,0.1835325870964494,0.969
Buga,EL CARMELO,18,13,950,1000,0.1816590212458495,0.97
Buga,EL CARMELO,18,13,950,1050,0.17728105208558367,0.971
Buga,EL CARMELO,13,11,1000,100,0.4898979485566356,0.79
Buga,EL CARMELO,13,13,1000,150,0.41633319989322654,0.847
Buga,EL CARMELO,14,14,1000,200,0.3872983346207417,0.865
Buga,EL CARMELO,14,16,1000,250,0.35777087639996635,0.884
Buga,EL CARMELO,14,16,1000,300,0.31622776601683794,0.91
Buga,EL CARMELO,14,17,1000,350,0.3070597894314954,0.914
Buga,EL CARMELO,14,17,1000,400,0.2692582403567252,0.927
Buga,EL CARMELO,14,17,1000,450,0.27080128015453203,0.933
Buga,EL CARMELO,14,17,1000,500,0.2569046515733026,0.94
Buga,EL CARMELO,14,18,1000,550,0.24863262420322443,0.944
Buga,EL CARMELO,14,18,1000,600,0.23804761428476165,0.948
Buga,EL CARMELO,14,18,1000,650,0.22870874995874624,0.952
Buga,EL CARMELO,14,18,1000,700,0.2203892660077359,0.956
Buga,EL CARMELO,16,18,1000,750,0.21908902300206645,0.956
Buga,EL CARMELO,16,18,1000,800,0.21213203435596426,0.959
Buga,EL CARMELO,16,18,1000,850,0.2,0.964
Buga,EL CARMELO,17,18,1000,900,0.20275875100994065,0.962
Buga,EL CARMELO,17,18,1000,950,0.19735087641318605,0.964
Buga,EL CARMELO,18,18,1000,1000,0.19493588689617927,0.965
Buga,EL CARMELO,18,18,1000,1050,0.19023794624226836,0.967
Buga,EL CARMELO,13,14,1050,100,0.5,0.78
Buga,EL CARMELO,13,17,1050,150,0.43204937989385733,0.833
Buga,EL CARMELO,14,23,1050,200,0.4301162633521313,0.83
Buga,EL CARMELO,14,28,1050,250,0.38987177379235854,0.848
Buga,EL CARMELO,14,30,1050,300,0.37416573867739417,0.87
Buga,EL CARMELO,14,32,1050,350,0.35456210417116735,0.883
Buga,EL CARMELO,14,32,1050,400,0.34641016151377546,0.887
Buga,EL CARMELO,14,32,1050,450,0.3197221015541813,0.904
Buga,EL CARMELO,14,34,1050,500,0.31622776601683794,0.906
Buga,EL CARMELO,14,36,1050,550,0.30748244591432294,0.911
Buga,EL CARMELO,14,36,1050,600,0.2943920288775949,0.918
Buga,EL CARMELO,14,40,1050,650,0.2882306768491568,0.922
Buga,EL CARMELO,14,40,1050,700,0.282842712474619,0.924
Buga,EL CARMELO,16,40,1050,750,0.2780887148615228,0.927
Buga,EL CARMELO,16,40,1050,800,0.2645751311064591,0.934
Buga,EL CARMELO,16,40,1050,850,0.26121886248440607,0.935
Buga,EL CARMELO,17,40,1050,900,0.2560381915956203,0.938
Buga,EL CARMELO,17,40,1050,950,0.24920927582635188,0.941
Buga,EL CARMELO,18,40,1050,1000,0.2449489742783178,0.943
Buga,EL CARMELO,18,41,1050,1050,0.24102953780654787,0.945
Buga,SUCRE,10,0,600,100,0.37416573867739417,0.92
Buga,SUCRE,12,0,600,150,0.32659863237109044,0.933
Buga,SUCRE,14,0,600,200,0.3,0.94
Buga,SUCRE,16,0,600,250,0.282842712474619,0.944
Buga,SUCRE,16,0,600,300,0.2581988897471611,0.953
Buga,SUCRE,20,0,600,350,0.26186146828319085,0.949
Buga,SUCRE,20,0,600,400,0.2449489742783178,0.955
Buga,SUCRE,20,0,600,450,0.23094010767585033,0.96
Buga,SUCRE,20,0,600,500,0.21908902300206645,0.964
Buga,SUCRE,20,0,600,550,0.2088931871468374,0.967
Buga,SUCRE,20,0,600,600,0.2,0.97
Buga,SUCRE,20,0,600,650,0.19215378456610457,0.972
Buga,SUCRE,20,0,600,700,0.1851640199545103,0.974
Buga,SUCRE,22,0,600,750,0.18618986725025255,0.973
Buga,SUCRE,23,0,600,800,0.18371173070873836,0.974
Buga,SUCRE,23,0,600,850,0.17822655773580137,0.975
Buga,SUCRE,23,0,600,900,0.17320508075688773,0.977
Buga,SUCRE,25,0,600,950,0.1747178176073456,0.976
Buga,SUCRE,26,0,600,1000,0.17320508075688773,0.976
Buga,SUCRE,26,1,600,1050,0.17182493859684492,0.976
Buga,SUCRE,10,1,650,100,0.3872983346207417,0.91
Buga,SUCRE,12,1,650,150,0.33665016461206926,0.927
Buga,SUCRE,14,1,650,200,0.3082207001484488,0.935
Buga,SUCRE,16,1,650,250,0.28982753492378877,0.94
Buga,SUCRE,16,1,650,300,0.2645751311064591,0.95
Buga,SUCRE,20,1,650,350,0.2672612419124244,0.946
Buga,SUCRE,20,1,650,400,0.25,0.953
Buga,SUCRE,20,1,650,450,0.23570226039551584,0.958
Buga,SUCRE,20,1,650,500,0.22360679774997896,0.962
Buga,SUCRE,20,1,650,550,0.21320071635561044,0.965
Buga,SUCRE,20,1,650,600,0.2041241452319315,0.968
Buga,SUCRE,20,1,650,650,0.19611613513818404,0.971
Buga,SUCRE,20,1,650,700,0.1889822365046136,0.973
Buga,SUCRE,22,1,650,750,0.18973665961010275,0.972
Buga,SUCRE,23,1,650,800,0.18708286933869708,0.973
Buga,SUCRE,23,1,650,850,0.18149704259460603,0.974
Buga,SUCRE,23,1,650,900,0.17638342073763938,0.976
Buga,SUCRE,25,1,650,950,0.17770466332772772,0.975
Buga,SUCRE,26,1,650,1000,0.17606816861659008,0.975
Buga,SUCRE,26,3,650,1050,0.17728105208558367,0.974
Buga,SUCRE,10,0,700,100,0.37416573867739417,0.92
Buga,SUCRE,12,0,700,150,0.32659863237109044,0.933
Buga,SUCRE,14,0,700,200,0.3,0.94
Buga,SUCRE,16,0,700,250,0.282842712474619,0.944
Buga,SUCRE,16,0,700,300,0.2581988897471611,0.953
Buga,SUCRE,20,0,700,350,0.26186146828319085,0.949
Buga,SUCRE,20,0,700,400,0.2449489742783178,0.955
Buga,SUCRE,20,0,700,450,0.23094010767585033,0.96
Buga,SUCRE,20,0,700,500,0.21908902300206645,0.964
Buga,SUCRE,20,0,700,550,0.2088931871468374,0.967
Buga,SUCRE,20,0,700,600,0.2,0.97
Buga,SUCRE,20,0,700,650,0.19215378456610457,0.972
Buga,SUCRE,20,0,700,700,0.1851640199545103,0.974
Buga,SUCRE,22,0,700,750,0.18618986725025255,0.973
Buga,SUCRE,23,0,700,800,0.18371173070873836,0.974
Buga,SUCRE,23,0,700,850,0.17822655773580137,0.975
Buga,SUCRE,23,0,700,900,0.17320508075688773,0.977
Buga,SUCRE,25,0,700,950,0.1747178176073456,0.976
Buga,SUCRE,26,0,700,1000,0.17320508075688773,0.976
Buga,SUCRE,26,1,700,1050,0.17182493859684492,0.976
Buga,SUCRE,10,1,750,100,0.3872983346207417,0.91
Buga,SUCRE,12,1,750,150,0.33665016461206926,0.927
Buga,SUCRE,14,1,750,200,0.3082207001484488,0.935
Buga,SUCRE,16,1,750,250,0.28982753492378877,0.94
Buga,SUCRE,16,1,750,300,0.2645751311064591,0.95
Buga,SUCRE,20,1,750,350,0.2672612419124244,0.946
Buga,SUCRE,20,1,750,400,0.25,0.953
Buga,SUCRE,20,1,750,450,0.23570226039551584,0.958
Buga,SUCRE,20,1,750,500,0.22360679774997896,0.962
Buga,SUCRE,20,1,750,550,0.21320071635561044,0.965
Buga,SUCRE,20,1,750,600,0.2041241452319315,0.968
Buga,SUCRE,20,1,750,650,0.19611613513818404,0.971
Buga,SUCRE,20,1,750,700,0.1889822365046136,0.973
Buga,SUCRE,22,1,750,750,0.18973665961010275,0.972
Buga,SUCRE,23,1,750,800,0.18708286933869708,0.973
Buga,SUCRE,23,1,750,850,0.18149704259460603,0.974
Buga,SUCRE,23,1,750,900,0.17638342073763938,0.976
Buga,SUCRE,25,1,750,950,0.17770466332772772,0.975
Buga,SUCRE,26,1,750,1000,0.17606816861659008,0.975
Buga,SUCRE,26,3,750,1050,0.17728105208558367,0.974
Buga,SUCRE,10,2,800,100,0.4,0.9
Buga,SUCRE,12,2,800,150,0.34641016151377546,0.92
Buga,SUCRE,14,2,800,200,0.31622776601683794,0.93
Buga,SUCRE,16,2,800,250,0.2966479394838265,0.936
Buga,SUCRE,16,2,800,300,0.27080128015453203,0.947
Buga,SUCRE,20,2,800,350,0.27255405754769874,0.943
Buga,SUCRE,20,2,800,400,0.25495097567963926,0.95
Buga,SUCRE,20,2,800,450,0.2403700850309326,0.956
Buga,SUCRE,20,2,800,500,0.22803508501982758,0.96
Buga,SUCRE,20,2,800,550,0.2174229226018436,0.964
Buga,SUCRE,20,2,800,600,0.20816659994661327,0.967
Buga,SUCRE,20,2,800,650,0.2,0.969
Buga,SUCRE,20,2,800,700,0.19272482233188631,0.971
Buga,SUCRE,22,2,800,750,0.19321835661585918,0.971
Buga,SUCRE,23,2,800,800,0.1903943276465977,0.971
Buga,SUCRE,23,2,800,850,0.1847096290365598,0.973
Buga,SUCRE,23,2,800,900,0.17950549357115014,0.974
Buga,SUCRE,25,2,800,950,0.18064212949190014,0.974
Buga,SUCRE,26,2,800,1000,0.17888543819998318,0.974
Buga,SUCRE,26,4,800,1050,0.17994708216848745,0.973
Buga,SUCRE,10,2,850,100,0.4,0.9
Buga,SUCRE,12,2,850,150,0.34641016151377546,0.92
Buga,SUCRE,14,2,850,200,0.31622776601683794,0.93
Buga,SUCRE,16,2,850,250,0.2966479394838265,0.936
Buga,SUCRE,16,2,850,300,0.27080128015453203,0.947
Buga,SUCRE,20,3,850,350,0.27774602993176545,0.94
Buga,SUCRE,20,3,850,400,0.2598076211353316,0.948
